date,productivity_industry_yoy_pct,productivity_construction_yoy_pct,productivity_services_yoy_pct,real_wage_yoy_pct,ulc_industry_yoy_pct,ulc_construction_yoy_pct,ulc_services_yoy_pct
2024-04-01,-14.030931104811582,-3.936997228098484,-13.434254508316002,,,,
2024-07-01,-2.703838040944373,6.532941173508755,-2.757080140021051,-7.810331759228617,-5.106493718284245,-14.343272932737372,-5.0532516192075665
2024-10-01,0.4941677186584892,-0.061752300691031436,1.3587906188800125,-2.857505817511863,-3.351673536170352,-2.7957535168208314,-4.216296436391875
2025-01-01,7.699028509531769,6.475193374201648,9.245544209514788,14.359151570550011,6.6601230610182425,7.883958196348363,5.113607361035223
2025-04-01,8.826813832612945,14.540940320603958,13.88231816302976,9.329388442127007,0.5025746095140615,-5.211551878476952,-4.552929720902753
2025-07-01,0.21452848240017808,-0.7869967482881934,1.351200186969781,2.3518196162713334,2.1372911338711553,3.138816364559527,1.0006194293015525
